,leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak
945,,1200000.0,,,1200000.0,,1200000.0,1200000.0,1200000.0,1200000.0,,,1200000.0,,1200000.0,,1200000.0,,1200000.0,1200000.0,1200000.0,1200000.0,,,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,,1200000.0,,1200000.0,1200000.0,1200000.0,1200000.0,,1200000.0
946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,,740000.0,,,,,,,,,,740000.0,,,,,,,,,,,740000.0
949,90000.0,90000.0,,,,,,,90000.0,90000.0,,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,90000.0
950,4200000.0,,4200000.0,4200000.0,,4200000.0,,,4200000.0,4200000.0,4200000.0,,,4200000.0,4200000.0,,4200000.0,4200000.0,4200000.0,4200000.0,,4200000.0,4200000.0,,,4200000.0,4200000.0,4200000.0,,,4200000.0,,4200000.0,4200000.0,,,,4200000.0,4200000.0
951,130000.0,,,,,,,,130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000.0
952,,,,,9100000.0,,,9100000.0,9100000.0,9100000.0,,,9100000.0,9100000.0,,9100000.0,9100000.0,9100000.0,,,,,,9100000.0,,9100000.0,9100000.0,,,9100000.0,,,,,,,,,9100000.0
953,,,,330000.0,330000.0,,,,330000.0,330000.0,,330000.0,,330000.0,,330000.0,330000.0,330000.0,330000.0,,,,330000.0,,,,,,,,,,330000.0,,330000.0,,,,330000.0
954,,,,,,,,,,,,1180000.0,,,,,,,,,,,,,,,,,,,,,1180000.0,1180000.0,,,1180000.0,,1180000.0
955,3886333.34,3886333.34,3886333.34,,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,3886333.34,,3886333.34,,3886333.34,3886333.34,3886333.34,,,,,,,,,,,3886333.34
956,36000.0,,,,,,,,36000.0,,,,,,,,,,,,,,36000.0,,,,,,36000.0,36000.0,,36000.0,,,,,,,36000.0
957,1200000.0,,1200000.0,1200000.0,,,,,1200000.0,,,,1200000.0,,1200000.0,1200000.0,,1200000.0,1200000.0,1200000.0,,,,1200000.0,1200000.0,,,,,,1200000.0,,,1200000.0,,,,,1200000.0
958,,,,,4000000.0,,,,,4000000.0,,,,,,,4000000.0,,,,,,,,,,,,,,,,,4000000.0,,,,,4000000.0
959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,,200000.0,200000.0,,200000.0,200000.0,,,,200000.0,,,,,200000.0,,200000.0,,,200000.0,,,200000.0,,,,,,,,,,,,,,,200000.0
961,,,,,70000.0,,,,,70000.0,,,,,,,70000.0,70000.0,,,70000.0,70000.0,,,70000.0,70000.0,,,,,,70000.0,,70000.0,70000.0,70000.0,,,70000.0
962,,90000.0,90000.0,,,90000.0,,,90000.0,,,,,,,,,,,,,,,,90000.0,,,,,,,,,,,,,,90000.0
963,,504000.0,,,,,,,,,,,,,504000.0,504000.0,,,,,,,,,,,,,,,,,,,,,,,504000.0
964,,,,,,,,20000000.0,20000000.0,,,,,,,,,,,,,,,,,,,,,,20000000.0,,,20000000.0,,,,,20000000.0
965,,,,1000000.0,,,,,,1000000.0,1000000.0,,,,,,,,,,,1000000.0,,1000000.0,1000000.0,,,,,,,1000000.0,,,,,,,1000000.0
966,18000000.0,,,,18000000.0,,18000000.0,18000000.0,,,,,,,,,,18000000.0,,,,,,,,,,,,,,,,,,,,18000000.0,18000000.0
967,,2300000.0,2300000.0,,,,,,,2300000.0,2300000.0,,,,,,2300000.0,,,2300000.0,2300000.0,,2300000.0,2300000.0,,2300000.0,,,2300000.0,,,,,,,,,,2300000.0
968,,,,,,,,,,,,,,,,,,,18000000.0,,,,,,,,,,,,,,,,,,,,18000000.0
969,1400000.0,,,,1400000.0,,,,,,1400000.0,,,,,,,,,,,,,1400000.0,,,,,,,1400000.0,,1400000.0,,1400000.0,,1400000.0,,1400000.0
970,2000000.0,,,2000000.0,,,,,,,,,,,,,,2000000.0,,,,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,,2000000.0,,,,2000000.0
971,,,4944285.72,4944285.72,,4944285.72,,,,,4944285.72,,4944285.72,,,,,,,,4944285.72,4944285.72,4944285.72,,,,4944285.72,,,,,4944285.72,,,4944285.72,4944285.72,,,4944285.72
972,,,,,,,,,,,1050000.0,,,,,,,1050000.0,,1050000.0,1050000.0,1050000.0,1050000.0,,,,,,,,,,,,,,,,1050000.0
973,,,,,,,,,,,,,,,,,,,,,,,,3100000.0,3100000.0,,,,,,,,,,,,,,3100000.0
974,,,,,,,,,,,,,,,,,,,,,400000.0,,,400000.0,400000.0,,,,,,,,,,,400000.0,,,400000.0
975,4666666.66,,4666666.66,,,,,4666666.66,,,4666666.66,,,,,4666666.66,,4666666.66,4666666.66,4666666.66,,,4666666.66,4666666.66,,,,,,4666666.66,4666666.66,,,,,,4666666.66,,4666666.66
976,,,,,,,,,,,,,,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,300000.0
977,,,20000000.0,,20000000.0,20000000.0,,,,,,,,,,,20000000.0,,,20000000.0,,20000000.0,,,20000000.0,,,20000000.0,,,,,,,,,,20000000.0,20000000.0
978,27777777.78,,,,,,,,,,27777777.78,27777777.78,,,,,,27777777.78,,,,,,,,,27777777.78,,,,,,,,,,,,27777777.78
979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,,,,,,,,,,,,,,,7182000.0,,,,,,7182000.0,,,,,,,,,,,,,,,,,7182000.0
981,5000000.0,5000000.0,,,,,,,5000000.0,,,,,,,,,,,,,,5000000.0,5000000.0,,,,,,,,,,,,,,,5000000.0
982,10000000.0,,10000000.0,10000000.0,10000000.0,,,,,,10000000.0,10000000.0,10000000.0,,,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,10000000.0,,10000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,,10000000.0
983,,,22000000.0,,,,,22000000.0,22000000.0,,,22000000.0,22000000.0,22000000.0,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,22000000.0
984,,,,,,,,,,,,,,,,,,,,,,,,,160000.0,,,,,,,,,,,,,,160000.0
985,40000000.0,,,40000000.0,40000000.0,,40000000.0,,,,40000000.0,,,40000000.0,,40000000.0,40000000.0,40000000.0,,,,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,,,,40000000.0,40000000.0,,,40000000.0,,40000000.0,,,40000000.0
986,,,,,,,,,,,,,,,,,,,,1188666.66,,,,,1188666.66,,,,,,,,,,,,,,1188666.66
987,9000000.0,9000000.0,,,,,,,9000000.0,,,,9000000.0,,,,,9000000.0,9000000.0,,,,,9000000.0,,,9000000.0,,,,,,9000000.0,9000000.0,,,,,9000000.0
988,,,,,,,,,,25000000.0,,,25000000.0,,,,,,,,,,,,25000000.0,,25000000.0,,,25000000.0,25000000.0,,,,,,,,25000000.0
989,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0
990,2400000.0,,,,,,2400000.0,,,,,,,,,,,,,,,,,,,,,,2400000.0,,,,,,,,,,2400000.0
991,800000.0,800000.0,,800000.0,800000.0,,,800000.0,,,800000.0,800000.0,,,,,,,,800000.0,,,800000.0,,,,,800000.0,,800000.0,800000.0,,,,,,,800000.0,800000.0
992,,1740000.0,,,,,,,,,,1740000.0,1740000.0,1740000.0,,1740000.0,1740000.0,1740000.0,1740000.0,,,,,,,,,1740000.0,,,,,1740000.0,1740000.0,,,,,1740000.0
993,,,,,,10000000.0,10000000.0,10000000.0,,,,,,,,,,10000000.0,,,,,,,,,,,,,,,,,,,,,10000000.0
994,,2000000.0,,,2000000.0,,,,2000000.0,2000000.0,,,,,,2000000.0,2000000.0,,,,,2000000.0,,2000000.0,2000000.0,,,2000000.0,2000000.0,,,2000000.0,,,,,2000000.0,,2000000.0
995,,,,,,,,,,,,1530000.0,,,,,,,,,,1530000.0,,,,,,,,,,,,1530000.0,,,,,1530000.0
996,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,,,,,,,,,,,,,,,,,,,70000.0,,,70000.0
997,,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,,,30000.0,30000.0,30000.0,,30000.0,,30000.0,30000.0,,30000.0,30000.0,,30000.0,30000.0,30000.0,30000.0,30000.0,,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,,30000.0
998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,600000.0,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,600000.0
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,,120000.0,120000.0,,,120000.0,,,120000.0,,120000.0,120000.0,120000.0,,120000.0,120000.0,120000.0,,,120000.0,120000.0,120000.0,120000.0,,120000.0,120000.0,,120000.0,,,,120000.0,,120000.0,120000.0,,120000.0
1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,,,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,,700000.0,,,700000.0,,700000.0,,700000.0,,,700000.0,,,,,,,700000.0
1004,,,,,,,,,,,,,,,,,,,40000.0,40000.0,,40000.0,40000.0,40000.0,,40000.0,,40000.0,,,,,40000.0,40000.0,,,40000.0,,40000.0
1005,92000.0,,92000.0,,,92000.0,,,,,,92000.0,,92000.0,,,,,,,,92000.0,,92000.0,,,,,,92000.0,,,92000.0,92000.0,92000.0,,,92000.0,92000.0
1006,,,,,,,,,,,,,,,,91142.86,,,,,,,,,,91142.86,,,,,,,,,,91142.86,,,91142.86
1007,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,,2000000.0,,2000000.0,,2000000.0,,,2000000.0,,,,,,,,,,,2000000.0
1008,,,,,,,,,,,,,2500000.0,2500000.0,,,,,,,,2500000.0,2500000.0,,,,,,,,,,,,,,,,2500000.0
1009,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,,1600000.0,,1600000.0,,,,1600000.0,1600000.0,1600000.0,,,,1600000.0,,1600000.0,,1600000.0,1600000.0,,,1600000.0,,,,1600000.0,1600000.0,1600000.0,,,,,1600000.0
1010,2000000.0,,,,,,,,2000000.0,,2000000.0,2000000.0,,2000000.0,,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,,,,2000000.0,,,,2000000.0,,2000000.0,,,2000000.0,2000000.0,2000000.0,,2000000.0
1011,,,,,,,,,,,,,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0
1012,,,,,,,,,,,,,,,,,,,,,,,,,,216000.0,,,,216000.0,,216000.0,,,,,,,216000.0
1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,,2800000.0,,,,,2800000.0,,,,2800000.0,,,,2800000.0,,2800000.0,2800000.0,2800000.0,,,,2800000.0,,2800000.0,2800000.0,,,,,,,,,,2800000.0,,2800000.0
1015,,,600000.0,,,600000.0,600000.0,,,600000.0,,,,,,600000.0,,,,,,,600000.0,,,,,,,,,,,,,,,,600000.0
1016,,,,,,10000000.0,,,,,,,,,,,,,,,,,,,10000000.0,,,,,,,,10000000.0,,10000000.0,,,,10000000.0
1017,21463500.0,21463500.0,21463500.0,21463500.0,21463500.0,21463500.0,21463500.0,,21463500.0,21463500.0,,,,,,,,21463500.0,21463500.0,21463500.0,21463500.0,,,21463500.0,21463500.0,21463500.0,21463500.0,21463500.0,21463500.0,21463500.0,21463500.0,,,21463500.0,21463500.0,21463500.0,,21463500.0,21463500.0
1018,700000.0,,,,700000.0,700000.0,700000.0,,,,700000.0,,700000.0,,700000.0,700000.0,,,700000.0,,,,700000.0,700000.0,700000.0,,,,,,700000.0,,,,,,,,700000.0
1019,,,4500000.0,,,,4500000.0,,,4500000.0,,,4500000.0,,,,,,,,,,,,,,,,,,,,,4500000.0,,,,,4500000.0
1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,2700000.0,2700000.0,,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,,,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,,2700000.0,,,2700000.0,,2700000.0,,2700000.0,,,2700000.0,,,,,2700000.0
1022,5940000.0,5940000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5940000.0,,,,,,,,5940000.0
1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,,,,,,,37692307.7,37692307.7,37692307.7,37692307.7,37692307.7,37692307.7,37692307.7,37692307.7,37692307.7,37692307.7,37692307.7,37692307.7,,,37692307.7,37692307.7,37692307.7,37692307.7,,,,37692307.7,37692307.7,37692307.7,37692307.7,,,37692307.7,37692307.7,37692307.7,,37692307.7
1029,366000.0,366000.0,,,,,366000.0,,,,,366000.0,,,,,,,366000.0,366000.0,,,366000.0,366000.0,,,366000.0,366000.0,,,,,,366000.0,,366000.0,366000.0,366000.0,366000.0
1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,,,,,,32000.0,32000.0,,,,,,,,32000.0,,,,,,,,,,,,,,,,,,,,,,,32000.0
1032,,,,534000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534000.0
1033,750000.0,,,750000.0,,,,750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0
1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,1200000.0,,1200000.0,,,,1200000.0,1200000.0,,1200000.0,1200000.0,,,1200000.0,,1200000.0,,,,,,1200000.0,,1200000.0,,1200000.0,,1200000.0,,1200000.0,1200000.0,,,1200000.0,,,,1200000.0
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,,,3321333.34,3321333.34,3321333.34,,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,3321333.34,,3321333.34,3321333.34,3321333.34,3321333.34
1039,,,,,,19000000.0,,,,,,,,,19000000.0,,,,,,,,,,,,,,,,,,,19000000.0,,,,,19000000.0
1040,,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,3000000.0,,,,,,,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,3000000.0
1041,,,,,,,,90000.0,,,,,,,,,,,,,,,,,90000.0,90000.0,,,,,,90000.0,,,,,,,90000.0
1042,3172000.0,3172000.0,,,3172000.0,,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0,,3172000.0,3172000.0,3172000.0,3172000.0,3172000.0
1043,,,,,20000000.0,,,,,20000000.0,,20000000.0,,,,,,20000000.0,,20000000.0,,,,,,,,,,,,,,,,,,,20000000.0
1044,2400000.0,2400000.0,,,2400000.0,2400000.0,2400000.0,,,2400000.0,,2400000.0,2400000.0,,,,2400000.0,2400000.0,,,,,2400000.0,2400000.0,2400000.0,,2400000.0,2400000.0,2400000.0,,,,,,2400000.0,,2400000.0,,2400000.0
1045,,,,,,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0
1046,204666.66,204666.66,204666.66,204666.66,,,204666.66,204666.66,204666.66,,204666.66,,204666.66,204666.66,,204666.66,204666.66,,204666.66,204666.66,204666.66,204666.66,204666.66,,204666.66,204666.66,204666.66,204666.66,204666.66,204666.66,204666.66,204666.66,,,204666.66,204666.66,204666.66,204666.66,204666.66
1047,7100000.0,7100000.0,7100000.0,,,7100000.0,7100000.0,7100000.0,7100000.0,7100000.0,7100000.0,7100000.0,,7100000.0,,,7100000.0,,7100000.0,,7100000.0,,,7100000.0,,,,,,,,,,,,,,,7100000.0
1048,,3000000.0,,,,,3000000.0,,3000000.0,,,,,,,,3000000.0,3000000.0,3000000.0,,,,3000000.0,,,,,3000000.0,,,3000000.0,3000000.0,,,,3000000.0,,3000000.0,3000000.0
1049,5000000.0,5000000.0,,5000000.0,5000000.0,5000000.0,,,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0
1050,7000000.0,7000000.0,,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,,,,,7000000.0,,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0
1051,2000000.0,,,2000000.0,,,,2000000.0,,2000000.0,,,,,,,,2000000.0,2000000.0,,,2000000.0,,2000000.0,2000000.0,2000000.0,,,,2000000.0,2000000.0,,,,,2000000.0,2000000.0,,2000000.0
1052,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,,,,,,,,,,,,,,300000.0
1053,32857142.86,,,32857142.86,32857142.86,32857142.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32857142.86
1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,37134000.0,,,37134000.0,37134000.0,37134000.0,37134000.0,,,37134000.0,,,,37134000.0,37134000.0,,,,,,,37134000.0,,,,37134000.0,,37134000.0,,37134000.0,,,,37134000.0,,37134000.0,,37134000.0,37134000.0
1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,,,100000.0,,,100000.0,100000.0,100000.0,,100000.0,,,,,,,,100000.0,,100000.0,,,,100000.0,,100000.0,,,100000.0,100000.0,100000.0,,,100000.0,100000.0,,100000.0,,100000.0
1058,,,,,,,,,66000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66000.0
1059,4465000.0,,4465000.0,4465000.0,4465000.0,4465000.0,,,4465000.0,,,4465000.0,,4465000.0,,4465000.0,,4465000.0,,4465000.0,4465000.0,,4465000.0,4465000.0,,4465000.0,4465000.0,4465000.0,,4465000.0,,,4465000.0,4465000.0,,4465000.0,4465000.0,4465000.0,4465000.0
1060,30000.0,30000.0,,,30000.0,30000.0,30000.0,,30000.0,,30000.0,30000.0,,30000.0,30000.0,,30000.0,30000.0,30000.0,30000.0,30000.0,,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,,,30000.0,30000.0,30000.0,30000.0,,,30000.0
1061,820000.0,,,,,,,820000.0,820000.0,820000.0,,,820000.0,,820000.0,820000.0,820000.0,,820000.0,820000.0,,820000.0,820000.0,,,820000.0,,,820000.0,820000.0,,,,,,,,820000.0,820000.0
1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,,,,3980000.0,,3980000.0,,,,,,,,3980000.0,3980000.0,3980000.0,,,,3980000.0,,,,,3980000.0,,,3980000.0,3980000.0,,,,3980000.0,,3980000.0,,,,3980000.0
1065,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,,,10000000.0,,,,,,10000000.0,,10000000.0
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,,,,,,,,,2962000.0,2962000.0,,,,2962000.0,2962000.0,2962000.0,,2962000.0,2962000.0,,,,,2962000.0,2962000.0,2962000.0,2962000.0,,2962000.0,,,2962000.0,2962000.0,2962000.0,,,,,2962000.0
1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,,,,12666666.66,,,,12666666.66,12666666.66,,,,,,,,,,,,,,,,,,12666666.66,12666666.66,,,,,,,,12666666.66,,,12666666.66
1070,,,,,,,468571.42,,468571.42,,,,468571.42,,468571.42,,,468571.42,468571.42,468571.42,,,468571.42,468571.42,,468571.42,468571.42,468571.42,,,,,468571.42,,468571.42,,,,468571.42
1071,,,,,,,,,,142000.0,,,,142000.0,,,,,,,142000.0,,,,,,,,,,,,,,,,,,142000.0
1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,,,,1140000.0,1140000.0,1140000.0,1140000.0,1140000.0,,,1140000.0,,1140000.0,,1140000.0,,1140000.0,,1140000.0,,,,,1140000.0,,1140000.0,1140000.0,,,,,1140000.0,1140000.0,,1140000.0,,,,1140000.0
1074,200000.0,,200000.0,,200000.0,200000.0,200000.0,200000.0,,,,200000.0,,,,,,,,,,200000.0,,200000.0,,,,,200000.0,200000.0,,,,,200000.0,200000.0,,,200000.0
1075,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,3000000.0
1076,160000.0,160000.0,,,160000.0,,160000.0,160000.0,160000.0,,160000.0,160000.0,160000.0,,,160000.0,160000.0,160000.0,,160000.0,,160000.0,160000.0,,160000.0,,,160000.0,160000.0,160000.0,,160000.0,160000.0,,,,160000.0,,160000.0
1077,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,,,,,,,,,,,,,,,,,,500000.0,,,,,,,,,500000.0,,,500000.0
1078,1520000.0,1520000.0,1520000.0,,,,,,,,,,,1520000.0,,,,1520000.0,,,1520000.0,1520000.0,,,1520000.0,,,1520000.0,,,,,,,,,,,1520000.0
1079,2000000.0,,2000000.0,,,,,2000000.0,2000000.0,2000000.0,,,,,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,2000000.0,,2000000.0
1080,205000.0,,,,,,,205000.0,,,205000.0,,,,205000.0,205000.0,,,,205000.0,,,205000.0,,,,205000.0,205000.0,205000.0,,205000.0,,205000.0,,,,,,205000.0
1081,,,127666.66,127666.66,,,,,,127666.66,,127666.66,127666.66,127666.66,,,,,,,,,,,,,,,,,,,,,,,,,127666.66
1082,,,,,700000.0,,,700000.0,700000.0,,,,,,,700000.0,,,,,,,,,700000.0,,,700000.0,,,,,,,,,,,700000.0
1083,,,,,,,,,5000000.0,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0
1084,128000.0,128000.0,,,,,128000.0,,,,128000.0,,128000.0,128000.0,,128000.0,128000.0,128000.0,,,,128000.0,128000.0,,,,,,128000.0,,,128000.0,,,,,,,128000.0
1085,,,,,,15400000.0,,,,,,,,,,,,15400000.0,,,,,,,,,,,,,,,,,,,,,15400000.0
1086,400000.0,400000.0,,,400000.0,,,400000.0,400000.0,,,,,,,,400000.0,,,400000.0,,,,,400000.0,,400000.0,400000.0,,,,,,,400000.0,,,,400000.0
1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,250000.0,,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,,250000.0,250000.0,,,,250000.0,250000.0,,,,250000.0
1089,,,,36000000.0,,36000000.0,,36000000.0,36000000.0,36000000.0,,,36000000.0,,,,36000000.0,,36000000.0,36000000.0,36000000.0,,,36000000.0,36000000.0,,36000000.0,36000000.0,,36000000.0,,,,36000000.0,,,,,36000000.0
1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340000.0,,,,,,,1340000.0,,1340000.0
1091,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,,,,6000000.0,6000000.0,6000000.0,,,6000000.0,6000000.0,,6000000.0
1092,,260000.0,260000.0,,,,,260000.0,,,260000.0,,,,,,260000.0,260000.0,,260000.0,,260000.0,,,,,,,,,,,,,,,,260000.0,260000.0
1093,556000.0,556000.0,,,,556000.0,,,,,556000.0,,,,556000.0,,,,556000.0,,556000.0,556000.0,556000.0,,,,556000.0,,556000.0,556000.0,,,,,,,,,556000.0
1094,,,,1400000.0,1400000.0,1400000.0,,,1400000.0,,1400000.0,,1400000.0,1400000.0,,,,1400000.0,,,1400000.0,,,,1400000.0,1400000.0,1400000.0,,,1400000.0,1400000.0,,,1400000.0,,,,,1400000.0
1095,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,,16818666.66,16818666.66,16818666.66,16818666.66,,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,16818666.66,,,16818666.66,,,,,,,,,16818666.66
1096,2906857.14,2906857.14,2906857.14,2906857.14,2906857.14,2906857.14,2906857.14,2906857.14,2906857.14,,2906857.14,,2906857.14,2906857.14,2906857.14,,,,,,,,,,,,,,,,,,,,,,,,2906857.14
1097,,,,,,,,,40000000.0,40000000.0,40000000.0,,,,,,40000000.0,40000000.0,,40000000.0,,,,,,,,,,,,,40000000.0,,,40000000.0,,,40000000.0
1098,,206000.0,206000.0,,,206000.0,206000.0,,,,,,,,,,,,,,,,,,,206000.0,206000.0,,206000.0,206000.0,206000.0,,206000.0,,206000.0,,,,206000.0
1099,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
1100,2000000.0,,2000000.0,,2000000.0,,,,2000000.0,,2000000.0,,2000000.0,,,,,2000000.0,,2000000.0,,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,,,2000000.0,,2000000.0,,,2000000.0
1101,,,,,800000.0,800000.0,,,,,,800000.0,,800000.0,800000.0,800000.0,,,800000.0,,,,,,,,,,,800000.0,,,,,,800000.0,800000.0,,800000.0
